timestamp,open,high,low,close,volume,spread
2024-05-09 00:00:00,0.8602100000000001,0.8602800000000002,0.8601800000000001,0.8602800000000002,180.83000373840332,7.343283582088445e-05
2024-05-09 00:05:00,0.8602650000000001,0.8602750000000001,0.8601800000000001,0.8602750000000001,121.80000352859497,7.191489361701997e-05
2024-05-09 00:10:00,0.8602650000000001,0.86029,0.8602350000000001,0.8602450000000001,85.05000233650208,7.060606060604879e-05
2024-05-09 00:15:00,0.8602500000000001,0.8603250000000001,0.8602350000000001,0.86026,110.40000188350677,6.925000000001236e-05
2024-05-09 00:20:00,0.8602550000000001,0.8603200000000001,0.8602550000000001,0.860295,72.60000133514404,7.074074074073542e-05
2024-05-09 00:25:00,0.8603000000000001,0.8603000000000001,0.86026,0.8602700000000001,58.80000114440918,6.863636363635406e-05
2024-05-09 00:30:00,0.8602750000000001,0.8602800000000002,0.8602350000000001,0.8602400000000001,52.950000643730164,7.05263157894624e-05
2024-05-09 00:35:00,0.860245,0.8602750000000001,0.8602400000000001,0.8602400000000001,58.0500009059906,6.904761904761673e-05
2024-05-09 00:40:00,0.8602350000000001,0.8602400000000001,0.8602000000000001,0.86022,65.16000163555145,6.879999999997111e-05
2024-05-09 00:45:00,0.8601850000000001,0.8601850000000001,0.8601150000000001,0.8601450000000002,122.4700026512146,8.634146341464197e-05
2024-05-09 00:50:00,0.8601350000000001,0.860185,0.860095,0.8601700000000001,229.84000623226166,7.964285714285419e-05
2024-05-09 00:55:00,0.8601800000000001,0.86026,0.8601400000000001,0.8601550000000001,189.6900030374527,7.61764705882478e-05
2024-05-09 01:00:00,0.860155,0.8602000000000001,0.8601400000000001,0.8601700000000001,175.8600023984909,6.777777777780238e-05
2024-05-09 01:05:00,0.8601650000000001,0.8601700000000001,0.8601300000000001,0.860145,548.7000138759613,7.256157635470233e-05
2024-05-09 01:10:00,0.8601500000000001,0.8601800000000001,0.8600750000000001,0.8600750000000001,558.1500074863434,7.138461538462415e-05
2024-05-09 01:15:00,0.8600800000000001,0.8601750000000001,0.8600650000000001,0.860155,274.4500049352646,7.572916666667938e-05
2024-05-09 01:20:00,0.8601500000000001,0.8601750000000001,0.860125,0.8601450000000002,629.3500173091888,8.286343612336755e-05
2024-05-09 01:25:00,0.8601400000000001,0.8601650000000001,0.8601050000000001,0.8601400000000001,902.5200184583664,7.757763975156763e-05
2024-05-09 01:30:00,0.8601350000000001,0.86016,0.86002,0.8600350000000001,632.0400131940842,7.283720930231735e-05
2024-05-09 01:35:00,0.8600500000000001,0.8601050000000001,0.8600400000000001,0.8600700000000001,341.09000504016876,7.15178571428449e-05
2024-05-09 01:40:00,0.86006,0.86009,0.8600350000000001,0.8600700000000001,268.4400043487549,5.752688172041661e-05
2024-05-09 01:45:00,0.8600700000000001,0.860125,0.8600650000000001,0.860125,102.94000208377838,6.500000000000024e-05
2024-05-09 01:50:00,0.86011,0.860125,0.8600850000000001,0.8600850000000001,51.64000117778778,6.789473684210596e-05
2024-05-09 01:55:00,0.8600850000000001,0.8601150000000001,0.860075,0.860095,118.04000198841095,6.390243902437833e-05
2024-05-09 02:00:00,0.8600850000000001,0.8601400000000001,0.8600800000000001,0.8601150000000001,162.0000033378601,6.254237288134792e-05
2024-05-09 02:05:00,0.86011,0.8601150000000001,0.860055,0.860075,123.30000305175781,6.15909090909114e-05
2024-05-09 02:10:00,0.8600850000000001,0.860125,0.860075,0.860125,161.85000371932983,7.101694915253906e-05
2024-05-09 02:15:00,0.86012,0.860125,0.860085,0.8601150000000001,231.60000371932983,6.313253012046481e-05
2024-05-09 02:20:00,0.860125,0.860125,0.8600850000000001,0.8601050000000001,208.2000036239624,5.986842105263813e-05
2024-05-09 02:25:00,0.8601000000000001,0.8601400000000001,0.860095,0.86012,279.9000072479248,6.0104166666674154e-05
2024-05-09 02:30:00,0.8601150000000001,0.8601400000000001,0.86011,0.860115,474.60001158714294,6.083832335330706e-05
2024-05-09 02:35:00,0.86011,0.860125,0.860075,0.860095,187.5000035762787,7.183333333334319e-05
2024-05-09 02:40:00,0.86009,0.8601450000000002,0.86009,0.8601350000000001,173.70000457763672,5.805970149253821e-05
2024-05-09 02:45:00,0.860145,0.86016,0.8601150000000001,0.8601350000000001,206.4000051021576,5.9189189189204876e-05
2024-05-09 02:50:00,0.8601350000000001,0.8601700000000001,0.8601300000000001,0.8601450000000002,355.63000535964966,7.774774774775099e-05
2024-05-09 02:55:00,0.860155,0.8602050000000001,0.8601500000000001,0.8601650000000001,125.65000295639038,6.560975609758191e-05
