timestamp,open,high,low,close,volume,spread
2025-08-03 21:00:00,147.2735,147.2735,147.2545,147.2625,106.1999985575676,0.04421818181818057
2025-08-03 21:05:00,147.26049999999998,147.2655,147.26049999999998,147.26350000000002,33.60000133514404,0.03528571428571833
2025-08-03 21:10:00,147.2645,147.2645,147.262,147.2625,21.600000858306885,0.033111111111098684
2025-08-03 21:15:00,147.2655,147.2655,147.25650000000002,147.2575,76.44000113010406,0.029749999999999943
2025-08-03 21:20:00,147.257,147.26,147.25650000000002,147.257,43.80000066757202,0.031499999999990536
2025-08-03 21:25:00,147.2585,147.2585,147.22,147.225,102.72000330686569,0.021731707317072954
2025-08-03 21:30:00,147.2265,147.2495,147.2245,147.234,87.40000081062317,0.03111904761905207
2025-08-03 21:35:00,147.2425,147.24900000000002,147.234,147.2435,40.50000011920929,0.032550000000001945
2025-08-03 21:40:00,147.23700000000002,147.2435,147.2285,147.2355,58.80000066757202,0.03133333333333965
2025-08-03 21:45:00,147.22899999999998,147.2365,147.20850000000002,147.2105,99.30000269412994,0.029974358974362902
2025-08-03 21:50:00,147.2095,147.234,147.2015,147.2185,137.5000034570694,0.022235294117650687
2025-08-03 21:55:00,147.2175,147.2235,147.21300000000002,147.22050000000002,80.10000085830688,0.03533333333333625
2025-08-03 22:00:00,147.2335,147.25900000000001,147.0605,147.062,1204.2199883759022,0.014458119658118586
2025-08-03 22:05:00,147.0625,147.203,147.0615,147.169,936.8100256919861,0.01055248618784552
2025-08-03 22:10:00,147.167,147.2315,147.13049999999998,147.2295,664.8400201797485,0.009065891472868322
2025-08-03 22:15:00,147.229,147.27100000000002,147.2095,147.2415,628.6500151157379,0.0053817427385891995
2025-08-03 22:20:00,147.24,147.261,147.2135,147.2375,485.8200122117996,0.005765027322404253
2025-08-03 22:25:00,147.236,147.2765,147.22,147.2345,457.35001277923584,0.005513966480445628
2025-08-03 22:30:00,147.239,147.2965,147.239,147.2515,685.3800182342529,0.005943609022557524
2025-08-03 22:35:00,147.252,147.2585,147.17200000000003,147.18900000000002,596.9700163602829,0.006679653679654077
2025-08-03 22:40:00,147.19,147.2555,147.18900000000002,147.2125,506.350014090538,0.005383838383837822
2025-08-03 22:45:00,147.2135,147.2745,147.2115,147.2635,401.16001081466675,0.006219354838710035
2025-08-03 22:50:00,147.262,147.277,147.2045,147.2595,464.0700113773346,0.004931428571428406
2025-08-03 22:55:00,147.2545,147.26850000000002,147.2335,147.24599999999998,417.69001364707947,0.005192771084338174
2025-08-03 23:00:00,147.24450000000002,147.2845,147.203,147.2155,621.480020403862,0.0050084388185646115
2025-08-03 23:05:00,147.22899999999998,147.2985,147.228,147.29250000000002,436.4600166082382,0.003765363128493086
2025-08-03 23:10:00,147.2915,147.296,147.2,147.20350000000002,430.2000130414963,0.0051446540880507475
2025-08-03 23:15:00,147.204,147.279,147.19400000000002,147.265,470.3100098371506,0.00796363636363546
2025-08-03 23:20:00,147.26350000000002,147.32,147.263,147.31900000000002,536.8500112295151,0.00805820105820194
2025-08-03 23:25:00,147.31799999999998,147.38600000000002,147.317,147.346,526.0500152111053,0.004876237623763007
2025-08-03 23:30:00,147.34300000000002,147.356,147.29399999999998,147.31400000000002,456.3300129175186,0.004857954545453195
2025-08-03 23:35:00,147.3185,147.33100000000002,147.28199999999998,147.284,489.8000099658966,0.006768786127163807
2025-08-03 23:40:00,147.2835,147.28500000000003,147.216,147.244,544.3200150728226,0.005331730769230402
2025-08-03 23:45:00,147.2365,147.245,147.1175,147.122,1120.5200246572495,0.00451833740831306
2025-08-03 23:50:00,147.123,147.281,147.123,147.27300000000002,822.7500150203705,0.004467796610169629
2025-08-03 23:55:00,147.274,147.36450000000002,147.25799999999998,147.3475,1223.7900332212448,0.004070663811562035
2025-08-04 00:00:00,147.349,147.4425,147.27100000000002,147.40550000000002,2304.070057153702,0.004090801886792613
2025-08-04 00:05:00,147.4065,147.4335,147.372,147.38,1229.280030488968,0.00385339168490146
2025-08-04 00:10:00,147.37900000000002,147.524,147.369,147.5155,1864.6000392436981,0.004041095890410355
2025-08-04 00:15:00,147.5165,147.54149999999998,147.4875,147.52550000000002,1278.820037484169,0.0037505154639184395
2025-08-04 00:20:00,147.5215,147.55450000000002,147.476,147.553,1406.0500333309174,0.0038472222222223776
2025-08-04 00:25:00,147.54950000000002,147.62400000000002,147.5465,147.6175,1751.5500396490097,0.004091787439613979
2025-08-04 00:30:00,147.618,147.651,147.5605,147.6095,1735.4400388002396,0.004106418918918458
2025-08-04 00:35:00,147.60899999999998,147.61,147.535,147.5365,1101.6800274848938,0.003834567901234982
2025-08-04 00:40:00,147.53199999999998,147.652,147.5225,147.64249999999998,1444.160033583641,0.003912621359222944
2025-08-04 00:45:00,147.6415,147.661,147.611,147.62,1264.7400233745575,0.004770642201835412
