timestamp,open,high,low,close,volume,spread
2024-12-27 00:00:00,1.04218,1.04224,1.0421200000000002,1.0421550000000002,579.5899962484837,3.387878787879989e-05
2024-12-27 00:05:00,1.04216,1.0423750000000003,1.04209,1.0423750000000003,337.49999409914017,3.216666666664795e-05
2024-12-27 00:10:00,1.042385,1.042385,1.0421900000000002,1.0422250000000002,206.54999709129333,2.719512195122437e-05
2024-12-27 00:15:00,1.04221,1.0422350000000002,1.04215,1.042165,723.419993519783,3.335025380713685e-05
2024-12-27 00:20:00,1.042175,1.04228,1.04214,1.042175,438.2999966740608,2.9756097560979194e-05
2024-12-27 00:25:00,1.04218,1.04224,1.04209,1.042125,569.2499966621399,3.2076923076936796e-05
2024-12-27 00:30:00,1.0421300000000002,1.04214,1.041925,1.0419300000000002,302.86999583244324,3.818181818183618e-05
2024-12-27 00:35:00,1.04194,1.0420500000000001,1.04187,1.0419300000000002,342.9399957060814,3.256410256409385e-05
2024-12-27 00:40:00,1.04194,1.04195,1.0417900000000002,1.0417900000000002,251.8399965763092,3.4588235294137874e-05
2024-12-27 00:45:00,1.0418000000000003,1.042265,1.0417900000000002,1.042205,466.0199946165085,3.657142857142708e-05
2024-12-27 00:50:00,1.0422000000000002,1.0422700000000003,1.0419100000000001,1.04214,667.0899925529957,2.868292682927965e-05
2024-12-27 00:55:00,1.042135,1.04216,1.041805,1.0418150000000002,773.9099908471107,2.8956521739126087e-05
2024-12-27 01:00:00,1.04182,1.0418250000000002,1.0416150000000002,1.0417399999999999,824.3999884724617,3.277777777778809e-05
2024-12-27 01:05:00,1.04175,1.041795,1.0416,1.0417,535.0699933767319,3.3779069767448854e-05
2024-12-27 01:10:00,1.0417049999999999,1.0417900000000002,1.041635,1.0417100000000001,591.7499923706055,2.8693467336677245e-05
2024-12-27 01:15:00,1.041715,1.04176,1.04156,1.04156,399.2599955201149,3.401639344264195e-05
2024-12-27 01:20:00,1.041565,1.04167,1.0414150000000002,1.0416150000000002,912.4599886536598,2.8498293515354844e-05
2024-12-27 01:25:00,1.04161,1.04167,1.0415550000000002,1.04167,985.2499889135361,3.240802675586242e-05
2024-12-27 01:30:00,1.041665,1.041835,1.0416250000000002,1.041655,681.3899903893471,3.0300429184537252e-05
2024-12-27 01:35:00,1.0416600000000003,1.04169,1.0415,1.041515,375.38999605178833,3.450819672131914e-05
2024-12-27 01:40:00,1.041505,1.0416,1.04143,1.041535,643.539991080761,3.199074074073342e-05
2024-12-27 01:45:00,1.04154,1.04163,1.0414400000000001,1.0414600000000003,534.2099927663803,3.121212121214132e-05
2024-12-27 01:50:00,1.041465,1.04147,1.04122,1.041385,542.0499966740608,3.1119402985092905e-05
