timestamp,open,high,low,close,volume,spread
2025-06-03 00:00:00,1.3557050000000002,1.355765,1.35494,1.354965,917.3300036415458,0.00010943152454779415
2025-06-03 00:05:00,1.3549550000000001,1.3549900000000001,1.354765,1.3549700000000002,841.5199923887849,0.00011471153846154055
2025-06-03 00:10:00,1.35498,1.35507,1.35466,1.354895,561.5699935182929,0.00011477832512314991
2025-06-03 00:15:00,1.35486,1.354895,1.35461,1.3547700000000003,546.6399913281202,0.00010673076923077243
2025-06-03 00:20:00,1.3547600000000002,1.354775,1.3545950000000002,1.3546650000000002,377.87999426573515,9.982857142856563e-05
2025-06-03 00:25:00,1.35466,1.35487,1.3546400000000003,1.354765,336.23999597132206,9.586956521740633e-05
2025-06-03 00:30:00,1.35478,1.35521,1.35478,1.3551450000000003,487.2299944460392,0.00010475490196077288
2025-06-03 00:35:00,1.35514,1.3551450000000003,1.354775,1.35478,539.0699967592955,0.00011298969072165375
2025-06-03 00:40:00,1.354765,1.3550400000000002,1.35471,1.355015,504.3899999335408,0.0001010837438423639
2025-06-03 00:45:00,1.355045,1.3550650000000002,1.3547500000000001,1.3547600000000002,578.9099997282028,9.458874458874042e-05
2025-06-03 00:50:00,1.354765,1.35485,1.3545600000000002,1.3546550000000002,933.5699988678098,8.072599531615145e-05
2025-06-03 00:55:00,1.35466,1.35508,1.35466,1.3547800000000003,694.4999991580844,8.608552631579176e-05
2025-06-03 01:00:00,1.354765,1.3547800000000003,1.35433,1.3543450000000001,989.8500001654029,0.00011196217494088538
2025-06-03 01:05:00,1.3543500000000002,1.3545000000000003,1.354025,1.354425,759.3299937471747,0.00010177514792901178
2025-06-03 01:10:00,1.3544300000000002,1.354435,1.3540100000000002,1.354025,780.4499984681606,9.850000000000528e-05
2025-06-03 01:15:00,1.3540200000000002,1.354035,1.353595,1.353695,1061.700000911951,0.00010371882086167978
2025-06-03 01:20:00,1.35369,1.3537450000000002,1.3534350000000002,1.3535600000000003,883.7100002989173,9.711911357341115e-05
2025-06-03 01:25:00,1.353555,1.3535600000000003,1.3531350000000002,1.3533250000000001,700.5899998992682,0.00010281249999998729
2025-06-03 01:30:00,1.35337,1.3536750000000002,1.3532900000000003,1.35351,1208.8799912706017,0.00011190099009901266
2025-06-03 01:35:00,1.353485,1.35371,1.353145,1.3537050000000002,1079.3699948266149,0.00010974712643678596
2025-06-03 01:40:00,1.3537150000000002,1.353875,1.3536350000000001,1.353695,1276.3500065430999,9.947281713343565e-05
2025-06-03 01:45:00,1.353685,1.353685,1.35315,1.35343,962.0699908211827,0.00010804100227789996
2025-06-03 01:50:00,1.3534350000000002,1.3537250000000003,1.35338,1.3534650000000001,1007.549993775785,0.00010025062656642503
2025-06-03 01:55:00,1.35346,1.35346,1.353255,1.3533650000000002,765.120003759861,8.629392971246142e-05
2025-06-03 02:00:00,1.35337,1.35338,1.352875,1.3529650000000002,726.5400000736117,8.608247422680571e-05
2025-06-03 02:05:00,1.352975,1.3530450000000003,1.3528450000000003,1.3528650000000002,396.0599918141961,7.50847457627095e-05
2025-06-03 02:10:00,1.3528000000000002,1.3530550000000001,1.35257,1.35296,561.1799910143018,8.711462450592997e-05
2025-06-03 02:15:00,1.3529750000000003,1.3530550000000001,1.3528250000000002,1.352945,282.08999525010586,8.070866141732706e-05
2025-06-03 02:20:00,1.3528900000000001,1.352985,1.35268,1.352875,311.459994032979,8.27272727272852e-05
2025-06-03 02:25:00,1.3529050000000002,1.353005,1.3527550000000002,1.3527650000000002,270.0099948272109,8.09016393442481e-05
2025-06-03 02:30:00,1.352795,1.3527950000000002,1.352565,1.35268,209.7299969419837,7.434343434344141e-05
2025-06-03 02:35:00,1.3527200000000001,1.352735,1.3522950000000002,1.3523550000000002,524.5499954074621,8.945205479452459e-05
2025-06-03 02:40:00,1.35235,1.3523900000000002,1.3519050000000001,1.352225,774.4199936017394,9.171717171716326e-05
