month,trades_count,wins,losses,win_rate,total_pips,monthly_pnl_eur,cumulative_balance_eur,return_pct,drawdown_pct,avg_threshold_used,best_trade_pips,worst_trade_pips
2024-03,33,19,14,57.57575757575758,159.44999999999433,14434713.676591635,146094203.90412608,10.963671248950991,0.0,0.7124603492033601,24.999999999999467,-15.000000000000568
2024-04,43,26,17,60.46511627906976,331.899999999985,35545890.56064159,181640094.46476766,24.330801367019653,0.0,0.75,24.999999999999467,-15.000000000000568
2024-05,29,23,6,79.3103448275862,297.4499999999836,39392554.02684446,221032648.49161214,21.687146850986327,0.0,0.7355632596454401,24.999999999999467,-15.000000000000568
2024-06,30,19,11,63.33333333333333,302.0999999999852,48686587.114151254,269719235.6057634,22.026875869425616,0.0,0.743996689807044,24.999999999999467,-15.000000000000568
2024-07,32,16,16,50.0,89.44999999999979,16112129.591793623,285831365.197557,5.9736672305211505,0.0,0.7135820626268784,24.999999999999467,-15.000000000000568
2024-08,41,23,18,56.09756097560976,166.4499999999869,32742471.49935536,318573836.69691235,11.455170945541568,0.0,0.7179220254673222,24.999999999999467,-15.000000000000568
2024-09,46,22,24,47.82608695652174,105.4999999999828,22219775.934646208,340793612.63155854,6.974764834748767,0.0,0.7238245982812797,24.999999999999467,-15.000000000000568
2024-10,47,28,19,59.57446808510638,335.6999999999877,84144795.92043188,424938408.5519904,24.690837152339228,0.0,0.7451033988641509,24.999999999999467,-15.000000000000568
2024-11,67,39,28,58.2089552238806,532.899999999965,177422639.0422545,602361047.594245,41.75255412821719,0.0,0.7481447002282783,24.999999999999467,-15.000000000000568
2024-12,45,27,18,60.0,302.59999999997956,131942632.3051158,734303679.8993608,21.904243780715614,0.0,0.7469871259477404,24.999999999999467,-15.000000000000568
2025-01,8,7,1,87.5,142.09999999999388,72249890.01892981,806553569.9182906,9.839238450886144,0.0,0.75,24.999999999999467,-15.000000000000568
2025-02,14,11,3,78.57142857142857,211.49999999999335,120708563.35218838,927262133.270479,14.965969757522366,0.0,0.75,24.999999999999467,-15.000000000000568
2025-03,19,13,6,68.42105263157895,193.44999999999055,125720479.66047902,1052982612.930958,13.558245845439568,0.0,0.7293769791670013,24.999999999999467,-15.000000000000568
2025-04,32,18,14,56.25,226.39999999998219,167799119.4583912,1220781732.3893492,15.935602107552885,0.0,0.718471889267365,24.999999999999467,-15.000000000000568
2025-05,22,16,6,72.72727272727273,309.99999999998806,276510403.4130991,1497292135.8024483,22.650273679300962,0.0,0.75,24.999999999999467,-15.000000000000568
2025-06,21,10,11,47.61904761904761,99.29999999998884,99475118.48928772,1596767254.291736,6.643667999763834,0.0,0.7430973074171279,24.999999999999467,-15.000000000000568
2025-07,15,9,6,60.0,98.3999999999896,106057580.85085636,1702824835.1425922,6.642018776737715,0.0,0.7306630224545797,24.999999999999467,-15.000000000000568
2025-08,27,15,12,55.55555555555556,161.59999999999283,189356959.6963483,1892181794.8389406,11.120166665909109,0.0,0.7503389698487742,24.999999999999467,-15.000000000000568
2025-09,38,27,11,71.05263157894737,483.5999999999841,709609444.8038538,2601791239.6427946,37.50218117198693,0.0,0.7379732453153846,24.999999999999467,-15.000000000000568
2025-10,49,28,21,57.14285714285714,254.94999999998046,469783430.16831386,3071574669.8111086,18.05615389160936,0.0,0.7065552600841131,24.999999999999467,-15.000000000000568
2025-11,25,16,9,64.0,159.19999999997935,337623943.0586036,3409198612.8697124,10.991884598376583,0.0,0.7456714713096619,24.999999999999467,-15.000000000000568
2025-12,12,9,3,75.0,118.3499999999893,276314984.2705496,3685513597.140262,8.104983476980824,0.0,0.7303255238930385,24.999999999999467,-15.000000000000568
