Date,EPU_US,EPU_UK,EPU_Europe,EPU_Germany,EPU_China,VIX,EPU_Japan,EPU_Australia,EPU_Global,Sentiment_US,Sentiment_UK,Sentiment_Europe,Sentiment_Germany,Sentiment_Japan,Sentiment_Australia,Sentiment_Global,Sentiment_VIX,Sentiment_US_Combined,Sentiment_EURUSD,Sentiment_GBPUSD,Sentiment_USDJPY,Sentiment_AUDUSD,Sentiment_EURGBP,Sentiment_Crypto
2020-01-14,109.27,390.30472,199.22176,131.50761,,12.39,107.70472135129053,100.9952993363139,199.42663643617422,0.159302245859411,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.1970069179726105,0.17815458191601075,0.0022152006179467915,-0.06022887829699601,0.02993873974366479,0.007670682191838821,0.0624440789149428,0.1767115770826193
2020-01-15,98.77,390.30472,199.22176,131.50761,,12.42,107.70472135129053,100.9952993363139,199.42663643617422,0.16341590025367536,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19683749823521107,0.18012669924444322,0.0001583734208146087,-0.06228570549412819,0.03199556694079697,0.005613854994706638,0.0624440789149428,0.1767115770826193
2020-01-16,88.05,390.30472,199.22176,131.50761,,12.32,107.70472135129053,100.9952993363139,199.42663643617422,0.16761574550191483,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19740223069320909,0.18250898809756194,-0.0019415492033051235,-0.06438562811824793,0.0340954895649167,0.0035139323705869058,0.0624440789149428,0.1767115770826193
2020-01-17,77.76,390.30472,199.22176,131.50761,,12.1,107.70472135129053,100.9952993363139,199.42663643617422,0.17164712680829394,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19864464210080476,0.18514588445454935,-0.003957239856494682,-0.06640131877143748,0.03611118021810626,0.0014982417173973472,0.0624440789149428,0.1767115770826193
2020-01-18,89.29,390.30472,199.22176,131.50761,,12.1,107.70472135129053,100.9952993363139,199.42663643617422,0.16712994250678265,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19864464210080476,0.1828872923037937,-0.0016986477057390342,-0.06414272662068184,0.033852588067350614,0.003756833868152995,0.0624440789149428,0.1767115770826193
2020-01-19,162.21,390.30472,199.22176,131.50761,,12.1,107.70472135129053,100.9952993363139,199.42663643617422,0.1385615921801389,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19864464210080476,0.16860311714047183,0.012585527457582846,-0.049858551457359956,0.019568412904028734,0.018041009031474875,0.0624440789149428,0.1767115770826193
2020-01-20,96.05,390.30472,199.22176,131.50761,,12.1,107.70472135129053,100.9952993363139,199.42663643617422,0.16448153263009435,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19864464210080476,0.18156308736544957,-0.00037444276739488636,-0.06281852168233769,0.032528383129006466,0.005081038806497143,0.0624440789149428,0.1767115770826193
2020-01-21,87.56,390.30472,199.22176,131.50761,,12.85,107.70472135129053,100.9952993363139,199.42663643617422,0.16780771604031383,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.1944091486658196,0.18110843235306673,-0.0020375344725046263,-0.06448161338744743,0.034191474834116206,0.003417947101387403,0.0624440789149428,0.1767115770826193
2020-01-22,77.19,390.30472,199.22176,131.50761,,12.91,107.70472135129053,100.9952993363139,199.42663643617422,0.17187043947541114,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19407030919102075,0.18297037433321595,-0.004068896190053281,-0.06651297510499608,0.03622283655166486,0.0013865853838387482,0.0624440789149428,0.1767115770826193
2020-01-23,70.67,390.30472,199.22176,131.50761,,12.98,107.70472135129053,100.9952993363139,199.42663643617422,0.17442482296594483,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.19367499647042213,0.18404990971818347,-0.005346087935320126,-0.06779016685026293,0.037500028296931706,0.00010939363857190298,0.0624440789149428,0.1767115770826193
2020-01-24,48.48,390.30472,199.22176,131.50761,,14.56,107.70472135129053,100.9952993363139,199.42663643617422,0.1831183459191569,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.1847522236340534,0.18393528477660515,-0.009692849411926163,-0.07213692832686897,0.04184678977353774,-0.004237367838034134,0.0624440789149428,0.1767115770826193
2020-01-25,78.77,390.30472,199.22176,131.50761,,14.56,107.70472135129053,100.9952993363139,199.42663643617422,0.1712514324332266,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.1847522236340534,0.17800182803364,-0.003759392668961012,-0.06620347158390381,0.03591333303057259,0.0016960889049310174,0.0624440789149428,0.1767115770826193
2020-01-26,137.56,390.30472,199.22176,131.50761,,14.56,107.70472135129053,100.9952993363139,199.42663643617422,0.14821888559143578,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.1847522236340534,0.16648555461274459,0.007756880751934397,-0.054687198163008405,0.024397059609677182,0.013212362325826427,0.0624440789149428,0.1767115770826193
2020-01-27,22.25,390.30472,199.22176,131.50761,,18.23,107.70472135129053,100.9952993363139,199.42663643617422,0.19339464637263834,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.16402654242552592,0.17871059439908213,-0.01483099963866688,-0.07727507855360968,0.04698494000027846,-0.009375518064774852,0.0624440789149428,0.1767115770826193
2020-01-28,94.68,390.30472,199.22176,131.50761,,16.28,107.70472135129053,100.9952993363139,199.42663643617422,0.16501826658439359,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.17503882535648738,0.17002854597044048,-0.0006428097445445036,-0.0630868886594873,0.03279675010615608,0.004812671829347526,0.0624440789149428,0.1767115770826193
2020-01-29,88.62,390.30472,199.22176,131.50761,,16.39,107.70472135129053,100.9952993363139,199.42663643617422,0.1673924328347976,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.17441761965268954,0.17090502624374357,-0.0018298928697465106,-0.06427397178468931,0.03398383323135809,0.0036255887041455187,0.0624440789149428,0.1767115770826193
2020-01-30,142.05,390.30472,199.22176,131.50761,,15.49,107.70472135129053,100.9952993363139,199.42663643617422,0.1464598086171265,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.17950021177467176,0.16298001019589914,0.008636419239089033,-0.05380765967585377,0.023517521122522547,0.014091900812981062,0.0624440789149428,0.1767115770826193
2020-01-31,122.2,390.30472,199.22176,131.50761,,18.84,107.70472135129053,100.9952993363139,199.42663643617422,0.1542365743053311,0.038844489265418974,0.16373264709530458,0.2,0.09942476637208142,0.17464361024308864,0.1767115770826193,0.160581674431738,0.15740912436853455,0.004748036394986735,-0.05769604251995607,0.027405903966624845,0.010203517968878764,0.0624440789149428,0.1767115770826193
2020-02-01,147.37,238.03452,204.83529,304.09497,,18.84,114.57916610195092,144.91089044419817,198.09657304117113,0.1443755570573659,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.160581674431738,0.15247861574455196,0.007918491336286373,-0.008820873331162243,0.03247111427949738,-0.0008010664596529993,0.016739364667448617,0.17801224458962267
2020-02-02,104.49,238.03452,204.83529,304.09497,,18.84,114.57916610195092,144.91089044419817,198.09657304117113,0.1611749380503237,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.160581674431738,0.16087830624103083,-0.0004811991601925275,-0.017220563827641144,0.04087080477597628,-0.0092007569561319,0.016739364667448617,0.17801224458962267
2020-02-03,124.15,238.03452,204.83529,304.09497,,17.97,114.57916610195092,144.91089044419817,198.09657304117113,0.15347260991782485,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.1654948468163208,0.1594837283670728,0.0033699649060568992,-0.013369399761391718,0.03701964070972685,-0.0053495928898824735,0.016739364667448617,0.17801224458962267
2020-02-04,111.96,238.03452,204.83529,304.09497,,16.05,114.57916610195092,144.91089044419817,198.09657304117113,0.15824836678126133,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.17633771000988283,0.16729303839557208,0.0009820864743386587,-0.015757278193109958,0.039407519141445094,-0.007737471321600714,0.016739364667448617,0.17801224458962267
2020-02-05,84.94,238.03452,204.83529,304.09497,,15.15,114.57916610195092,144.91089044419817,198.09657304117113,0.16883417075583504,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18142030213186502,0.17512723644385003,-0.004310815512948193,-0.02105018018039681,0.044700421128731946,-0.013030373308887566,0.016739364667448617,0.17801224458962267
2020-02-06,81.75,238.03452,204.83529,304.09497,,14.96,114.57916610195092,144.91089044419817,198.09657304117113,0.17008393813847345,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18249329380206128,0.17628861597026735,-0.004935699204267396,-0.021675063871716013,0.04532530482005115,-0.01365525700020677,0.016739364667448617,0.17801224458962267
2020-02-07,130.27,238.03452,204.83529,304.09497,,15.47,114.57916610195092,144.91089044419817,198.09657304117113,0.1510749370708822,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.17961315826627136,0.1653440476685768,0.0045688013295282215,-0.012170563337920395,0.03582080428625553,-0.004150756466411151,0.016739364667448617,0.17801224458962267
2020-02-08,87.8,238.03452,204.83529,304.09497,,15.47,114.57916610195092,144.91089044419817,198.09657304117113,0.16771368965415923,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.17961315826627136,0.17366342396021528,-0.003750574962110287,-0.020489939629558904,0.04414018057789404,-0.01247013275804966,0.016739364667448617,0.17801224458962267
2020-02-09,113.95,238.03452,204.83529,304.09497,,15.47,114.57916610195092,144.91089044419817,198.09657304117113,0.15746873132939598,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.17961315826627136,0.16854094479783366,0.0013719042002713344,-0.015367460467177282,0.03901770141551242,-0.007347653595668038,0.016739364667448617,0.17801224458962267
2020-02-10,111.39,238.03452,204.83529,304.09497,,15.04,114.57916610195092,144.91089044419817,198.09657304117113,0.15847167944837856,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18204150783566286,0.17025659364202073,0.0008704301407800458,-0.01586893452666857,0.03951917547500371,-0.007849127655159327,0.016739364667448617,0.17801224458962267
2020-02-11,152.71,238.03452,204.83529,304.09497,,15.18,114.57916610195092,144.91089044419817,198.09657304117113,0.1422834699654257,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18125088239446563,0.16176717617994568,0.008964534882256472,-0.007774829785192144,0.03142507073352728,0.0002449770863170997,0.016739364667448617,0.17801224458962267
2020-02-12,79.26,238.03452,204.83529,304.09497,,13.74,114.57916610195092,144.91089044419817,198.09657304117113,0.17105946189482757,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18938302978963717,0.18022124584223237,-0.0054234610824444585,-0.022162825749893075,0.04581306669822821,-0.014143018878383831,0.016739364667448617,0.17801224458962267
2020-02-13,82.23,238.03452,204.83529,304.09497,,14.15,114.57916610195092,144.91089044419817,198.09657304117113,0.16989588536616423,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.1870676267118453,0.17848175603900476,-0.004841672818112791,-0.021581037485561408,0.04523127843389654,-0.013561230614052164,0.016739364667448617,0.17801224458962267
2020-02-14,71.98,238.03452,204.83529,304.09497,,13.68,114.57916610195092,144.91089044419817,198.09657304117113,0.17391159560818423,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.189721869264436,0.1818167324363101,-0.006849527939122788,-0.023588892606571404,0.04723913355490654,-0.01556908573506216,0.016739364667448617,0.17801224458962267
2020-02-15,82.1,238.03452,204.83529,304.09497,,13.68,114.57916610195092,144.91089044419817,198.09657304117113,0.16994681632533132,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.189721869264436,0.17983434279488364,-0.004867138297696333,-0.02160650296514495,0.045256743913480085,-0.013586696093635706,0.016739364667448617,0.17801224458962267
2020-02-16,131.52,238.03452,204.83529,304.09497,,13.68,114.57916610195092,144.91089044419817,198.09657304117113,0.15058521630966026,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.189721869264436,0.17015354278704814,0.004813661710139194,-0.011925702957309423,0.03557594390564456,-0.0039058960858001784,0.016739364667448617,0.17801224458962267
2020-02-17,82.54,238.03452,204.83529,304.09497,,13.68,114.57916610195092,144.91089044419817,198.09657304117113,0.16977443461738118,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.189721869264436,0.1797481519409086,-0.004780947443721262,-0.02152031211116988,0.045170553059505014,-0.013500505239660635,0.016739364667448617,0.17801224458962267
2020-02-18,77.38,238.03452,204.83529,304.09497,,14.83,114.57916610195092,144.91089044419817,198.09657304117113,0.1717960019197054,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18322744599745872,0.17751172395858206,-0.005791731094883373,-0.02253109576233199,0.046181336710667126,-0.014511288890822746,0.016739364667448617,0.17801224458962267
2020-02-19,56.47,238.03452,204.83529,304.09497,,14.38,114.57916610195092,144.91089044419817,198.09657304117113,0.1799880508134262,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.18576874205844982,0.182878396435938,-0.009887755541743773,-0.02662712020919239,0.050277361157527525,-0.018607313337683146,0.016739364667448617,0.17801224458962267
2020-02-20,103.7,238.03452,204.83529,304.09497,,15.56,114.57916610195092,144.91089044419817,198.09657304117113,0.16148444157141598,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.17910489905407312,0.17029467031274453,-0.0006359509207386621,-0.01737531558818728,0.041025556536522415,-0.009355508716678035,0.016739364667448617,0.17801224458962267
2020-02-21,106.59,238.03452,204.83529,304.09497,,17.08,114.57916610195092,144.91089044419817,198.09657304117113,0.16035220717147083,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.1705209656925032,0.165436586431987,-6.983372076609096e-05,-0.016809198388214708,0.04045943933654984,-0.008789391516705464,0.016739364667448617,0.17801224458962267
2020-02-22,177.27,238.03452,204.83529,304.09497,,17.08,114.57916610195092,144.91089044419817,198.09657304117113,0.13266143644893683,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.1705209656925032,0.15159120107072,0.013775551640500913,-0.0029638130269477037,0.02661405397528284,0.0050559938445615404,0.016739364667448617,0.17801224458962267
2020-02-23,144.34,238.03452,204.83529,304.09497,,17.08,114.57916610195092,144.91089044419817,198.09657304117113,0.1455626401825679,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.1705209656925032,0.15804180293753556,0.007324949773685377,-0.00941441489376324,0.033064655842098375,-0.0013946080222539958,0.016739364667448617,0.17801224458962267
2020-02-24,88.73,238.03452,204.83529,304.09497,,25.03,114.57916610195092,144.91089044419817,198.09657304117113,0.16734933740781008,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.12562473528166032,0.1464870363447352,-0.003568398838935713,-0.02030776350638433,0.043958004454719465,-0.012287956634875086,0.016739364667448617,0.17801224458962267
2020-02-25,147.84,238.03452,204.83529,304.09497,,27.85,114.57916610195092,144.91089044419817,198.09657304117113,0.14419142205114643,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.10969927996611605,0.12694535100863125,0.008010558839396109,-0.008728805828052508,0.03237904677638764,-0.0007089989565432636,0.016739364667448617,0.17801224458962267
2020-02-26,97.49,238.03452,204.83529,304.09497,,27.56,114.57916610195092,144.91089044419817,198.09657304117113,0.16391737431316666,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.11133700409431034,0.1376271892037385,-0.0018524172916140058,-0.018591781959062623,0.04224202290739776,-0.010571975087553379,0.016739364667448617,0.17801224458962267
2020-02-27,106.55,238.03452,204.83529,304.09497,,39.16,114.57916610195092,144.91089044419817,198.09657304117113,0.16036787823582996,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.04582803896653962,0.10309795860118479,-7.766925294565297e-05,-0.01681703392039427,0.040467274868729405,-0.008797227048885026,0.016739364667448617,0.17801224458962267
2020-02-28,172.45,238.03452,204.83529,304.09497,,40.11,114.57916610195092,144.91089044419817,198.09657304117113,0.13454979970420866,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.04046308061555837,0.08750644015988351,0.012831370012864995,-0.003907994654583621,0.027558235602918757,0.004111812216925623,0.016739364667448617,0.17801224458962267
2020-02-29,225.32,238.03452,204.83529,304.09497,,40.11,114.57916610195092,144.91089044419817,198.09657304117113,0.113836570387565,0.12673381039504142,0.16021253972993865,0.14963437304822552,0.07943332849837115,0.1427734241380599,0.17801224458962267,0.04046308061555837,0.07714982550156169,0.023187984671186823,0.006448620003738206,0.01720162094459693,0.01446842687524745,0.016739364667448617,0.17801224458962267
2020-03-01,175.73,386.63553,361.36888,498.05744,,40.11,203.36505165384477,311.97371924338995,311.567901301411,0.13326477242676227,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.04046308061555837,0.08686392652116032,-0.03560530921690743,-0.0461512258565326,0.15601396767360542,-0.0558656420275445,0.010545916639625164,0.06704875954140736
2020-03-02,153.53,386.63553,361.36888,498.05744,,33.42,203.36505165384477,311.97371924338995,311.567901301411,0.14196221314606414,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.07824368205562614,0.11010294760084513,-0.039954029576558366,-0.05049994621618353,0.16036268803325637,-0.060214362387195436,0.010545916639625164,0.06704875954140736
2020-03-03,132.55,386.63553,361.36888,498.05744,,36.82,203.36505165384477,311.97371924338995,311.567901301411,0.15018168640241336,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.05904277848369335,0.10461223244305336,-0.04406376620473298,-0.054609682844358146,0.16447242466143097,-0.06432409901537005,0.010545916639625164,0.06704875954140736
2020-03-04,197.2,386.63553,361.36888,498.05744,,31.99,203.36505165384477,311.97371924338995,311.567901301411,0.12485332863201404,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.0863193562049979,0.10558634241850597,-0.031399587319533316,-0.041945503959158484,0.1518082457762313,-0.051659920130170386,0.010545916639625164,0.06704875954140736
2020-03-05,118.02,386.63553,361.36888,498.05744,,39.62,203.36505165384477,311.97371924338995,311.567901301411,0.15587420053085732,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.0432302696597487,0.099552235095303,-0.04691002326895496,-0.057455939908580125,0.16731868172565295,-0.06717035607959203,0.010545916639625164,0.06704875954140736
2020-03-06,132.5,386.63553,361.36888,498.05744,,41.94,203.36505165384477,311.97371924338995,311.567901301411,0.15020127523286222,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03012847663419456,0.0901648759335284,-0.04407356061995741,-0.05461947725958258,0.16448221907665542,-0.06433389343059448,0.010545916639625164,0.06704875954140736
2020-03-07,122.57,386.63553,361.36888,498.05744,,41.94,203.36505165384477,311.97371924338995,311.567901301411,0.15409161696000942,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03012847663419456,0.092110046797102,-0.04601873148353101,-0.056564648123156175,0.16642738994022901,-0.06627906429416808,0.010545916639625164,0.06704875954140736
2020-03-08,250.63,386.63553,361.36888,498.05744,,41.94,203.36505165384477,311.97371924338995,311.567901301411,0.10392070441434297,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,0.03012847663419456,0.06702459052426876,-0.02093327521069778,-0.03147919185032294,0.14134193366739578,-0.04119360802133485,0.010545916639625164,0.06704875954140736
2020-03-09,276.24,386.63553,361.36888,498.05744,,54.46,203.36505165384477,311.97371924338995,311.567901301411,0.0938873054584276,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,-0.04057602710715802,0.026655639175634793,-0.0159165757327401,-0.026462492372365264,0.1363252341894381,-0.03617690854337717,0.010545916639625164,0.06704875954140736
2020-03-10,296.12,386.63553,361.36888,498.05744,,47.3,203.36505165384477,311.97371924338995,311.567901301411,0.08609878647195371,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,-0.00014118311449951015,0.0429788016787271,-0.012022316239503152,-0.022568232879128316,0.13243097469620116,-0.03228264905014022,0.010545916639625164,0.06704875954140736
2020-03-11,234.73,386.63553,361.36888,498.05744,,53.9,203.36505165384477,311.97371924338995,311.567901301411,0.11014995249708617,0.04096232071369708,0.062054153992947406,0.09303091491163457,-0.1787631629204486,0.02153348837167326,0.06704875954140736,-0.03741352534236904,0.03636821357735857,-0.024047899252069384,-0.03459381589169455,0.1444565577087674,-0.044308232062706454,0.010545916639625164,0.06704875954140736
